variable_id	variable_name
23934	Role ambiguity
23935	Role conflict
23936	Overall job satisfaction
23938	Organizational commitment
23945	Intention to leave
23949	Gender
23950	Age
23952	Education level
23955	Organizational tenure
23980	Diversification level
23981	Relatedness of business units
23982	Perceived disorientation
23983	Engagement
23984	Number of correct answers
23985	Future intentions to use
23986	Internet experience
23987	Simple
23988	Asset specificity
23989	Uncertainty
23990	Opportunism
23991	Bounded rationality
23992	Frequency
23997	Pluralism
23998	Strategic reference groups
23999	Information technology outsourcing expenditure
24000	Population
24001	Information systems budget
24002	Institutional context
24003	Institutionalization
24004	Subjective norms
24005	Perceived ease of use
24006	Perceived usefulness
24007	Espoused masculinity/femininity
24008	Espoused individualism/collectivism
24009	Espoused power distance
24010	Espoused uncertainty avoidance
24011	Behavioral intention to use
24012	Argument quality
24013	Attitude
24014	Job relevance
24015	User expertise
24016	Perceived usefulness
24017	Information technology usage intention
24018	Source credibility
24019	Group size
24020	Existing conflict
24021	Length of group meeting
24022	Post-meeting consensus
24023	Confidence in recommendations
24024	Perceived quality of recommendations
24025	Satisfaction with decision process
24026	Focused work
24027	Critical work
24028	Opposition
24029	Capitulation
24030	Tabling
24031	Open discussion
24032	Relational integration
24050	Access to external knowledge
24051	Internal knowledge integration
24052	On-time project completion
24053	Interfaces
24054	Programmers
24055	Project budget
24056	User involvement
24057	Facilities
24058	Chief information officer project experience
24059	Chief information officer external integration
24060	Information technology manager project experience
24061	Information technology manager internal integration
24062	Duration of information technology delay
24063	Team creativity
24064	Expertise integration
24065	Expertise heterogeneity
24066	Relational capital
24067	Absorptive capacity
24068	Technological uncertainty
24069	Stage of project
24083	Perceived usefulness
24084	Ease of use
24085	Compatibility with preferred work style
24086	Compatibility with existing practices
24087	Compatibility with prior experience
24090	Compatibility with values
24093	Minutes
24095	Frequency
24099	Features
24104	Client interactions using system
24106	Personal computer experience
24108	Customer relationship management experience
24110	Gender
24111	Job title
24121	Decision guidance
24122	Model understanding
24123	Decision time
24124	Respect
24125	Challenge
24126	Comfort
24127	Post-meeting understanding
24128	Perceived depth of evaluation
24129	Decision scheme satisfaction
24130	Decision confidence
24131	Perceived decision quality
24132	Group consensus
24156	Breadth
24161	Volume
24165	Depth
24167	Trading community influence
24168	Peer adoption
24169	Expected benefits
24170	Financial cost
24171	Managerial complexity
24172	Transactional risk
24173	Legal barriers
24174	Prior use of electronic data interchange
24175	Firm size
24176	Industry type
24177	Information and telecommunication technology penetration
24202	Accuracy
24203	Confidence
24204	Prediction of accuracy
24205	State-based
24206	Event-based
24207	Artifact-based
24327	Accessibility
24328	Information quality
24329	Cue variety
24330	Feedback
24331	Message personalization
24332	Receiver access
24333	One-on-one consultations
24334	One-on-one chats
24335	Group meetings
24336	Group gatherings
24337	Handwritten notes
24338	Typed or printed memos or letters
24339	Printed documents or reports
24340	Charts and graphs
24341	Computer reports
24342	Telephone
24343	Voice conferencing
24344	Facsimile
24346	Electronic mail
24347	Voice messaging
24349	One-on-one consultations
24351	One-on-one chats
24352	Group meetings
24353	Group gatherings
24354	Handwritten notes
24356	Typed or printed memos or letters
24357	Printed documents or reports
24358	Charts and graphs
24360	Computer reports
24363	Telephone
24364	Voice conferencing
24365	Facsimile
24368	Electronic mail
24370	Voice messaging
24396	Fit team
24397	Decision quality
24398	Task time
24399	Appropriation changes
24400	Information processing
24401	Information fit-to-task
24402	Perceived visual appeal
24403	Perceived usefulness
24404	Perceived enjoyment
24405	Urge to buy impulsively
24406	Experimental interface
24407	Usability
24408	Content
24409	Content: Relevance
24410	Content: Media use
24411	Content: Depth and breadth
24412	Content: Timely/current information
24413	Ease of use
24414	Ease of use: Structure
24415	Ease of use: Goals
24416	Ease of use: Feedback
24417	Promotion
24418	Made-for-the-medium
24419	Made-for-the-medium: Personalization
24420	Made-for-the-medium: Community
24421	Made-for-the-medium: Refinement
24423	Emotion: Challenge
24424	Emotion: Plot
24425	Emotion: Character strength
24426	Emotion: Pace
24427	Web
24428	Wireless
24429	Gender
24430	Age
24431	Generalizability
24432	Site use
24433	Equality of participation
24434	Task focus
24435	Decision quality [Experiment 1]
24437	Number of words in response
24438	Formatting
24439	Error free
24441	Meeting planning
24442	Number of people addressed
24443	Problem awareness
24444	Knowledge and skill
24445	Effort
24446	Task strategy
24447	Satisfaction
24448	Electronic meeting systems (EMS) supported
24450	Manually supported
24451	Information system misuse intention
24452	Perceived certainty of sanctions
24453	Severity of sanctions
24454	Security policies
24455	Computer monitoring
24456	Security education  training and awareness program
24457	Age
24458	Gender
24459	Moral commitment
24460	Organization
24461	Perceived risk
24462	Internet consumer trust
24463	Perceived  benefit
24464	Willingness to purchase
24465	Purchase
24466	Expectation
24467	Perceived performance
24468	Confirmation
24469	Consumer satisfaction
24470	E-loyalty
24471	Disposition to trust
24472	Familiarity
24473	Dollar value
24501	Data consistency
24502	Information flow integration
24503	Operations excellence
24504	Consumer demand predictability
24505	Firm size
24507	Customer relationships
24508	Revenue growth
24509	Openness
24510	Neuroticism
24511	Agreeableness
24512	Conscientiousness
24513	Extraversion
24514	Computer self-efficacy
24515	Ease-of-use
24516	Usefulness
24517	Intention to use
24518	Subjective norms
24520	Exploitation
24521	Exploration
24522	Grade point average (GPA)
24523	Graduate management admission test (GMAT) scores
24524	Investment cost
24525	Investment benefits
24526	Benefits
24527	Skills and experience
24528	Size and complexity
24529	Architectural stability
24530	Performance
24531	Clarity of scope
24532	Organizational support
24533	Change impact
24534	Business environment
24535	Technology novelty
24536	Project execution flexibility and risk management
24537	Perceived usefulness
24538	Perceived ease-of-use
24539	Age
24540	Gender
24541	Relative advantage
24542	Years of experience
24543	Currently using open source software
24544	Ease-of-use
24545	Usefulness
24546	Open source
24547	Deterrence controls
24548	Preventive controls
24549	Using open source software
24550	Negative impact
24551	Compatibility
24552	Image
24553	Shareware willingness
24554	Result demonstrability
24555	Software profits
24556	Visibility
24557	Library
24558	Share high
24559	Trialability
24560	Share low
24561	Willingness to pay
24562	Voluntariness
24563	Intention to adopt
24564	Availability of information system technology
24565	Availability of communication technologies
24566	Communication patterns
24567	Productivity
24568	Performance
24569	Satisfaction
24570	Number of days telecommuting
24571	Overall creativity
24572	Personality type
24573	Creativity style
24574	Creativity technique
24575	Stimuli from other participants
24576	Number of novel ideas
24577	Number of paradigm-modifying ideas
24578	Ease of use
24579	Information quality
24580	Perceived usefulness
24581	User satisfaction
24582	Utilization
24583	Computer anxiety
24584	Behavioral intention
24585	Secondary use
24586	Errors
24587	Unauthorized access
24588	Collection
24589	Customer retention
24590	Shopping enjoyment
24591	Perceived control
24592	Concentration/attention focus
24593	Perceived usefulness
24594	Perceived ease of use
24595	Unplanned purchases
24596	Product involvement
24597	Web skills
24598	Product search mechanisms
24599	Challenges
24600	Usability
24601	Relevance
24602	Media use
24603	Depth and breadth
24604	Current and timely information
24605	Goals
24606	Structure
24607	Feedback
24608	Promotion
24609	Community
24610	Personalization
24611	Refinement
24612	Challenge
24613	Plot
24614	Character strength
24615	Pace
24616	Consensus on appropriation
